scope,formula,formula_family,contexts,fraction_mean,fraction_p05_mean,gap_pct_mean,winner_rate_mean,N,L,active_pct,data_profile
by_active_pct,T_0p10K,K,140,0.8226185686644616,0.6791542490500557,17.738143133553848,0.011428571428571429,,,25.0,
by_active_pct,T_0p025N,N,140,0.8226185686644616,0.6791542490500557,17.738143133553848,0.011428571428571429,,,25.0,
by_active_pct,T_0p125NL_over_Lp2,N_L,140,0.7916523531881301,0.6768897057606817,20.834764681186986,0.002357142857142857,,,25.0,
by_active_pct,T_0p10N,N,140,0.7656764206084651,0.6501519297964359,23.432357939153487,0.0013571428571428571,,,25.0,
by_active_pct,legacy_T50,legacy,140,0.764815449679508,0.640585369438086,23.518455032049207,0.0074285714285714285,,,25.0,
by_active_pct,legacy_T100,legacy,140,0.7538240370007018,0.6563440754848832,24.61759629992982,0.002785714285714286,,,50.0,
by_active_pct,legacy_T50,legacy,140,0.7400661525480076,0.6282190331237596,25.99338474519924,0.0074285714285714285,,,50.0,
by_active_pct,T_0p025N,N,140,0.7378378542246037,0.6047111161740528,26.21621457753963,0.002642857142857143,,,50.0,
by_active_pct,T_0p05K,K,140,0.7378378542246037,0.6047111161740528,26.21621457753963,0.002642857142857143,,,50.0,
by_active_pct,legacy_T100,legacy,140,0.7365001489982,0.62797960638466,26.349985100180003,0.002785714285714286,,,25.0,
by_active_pct,T_0p15NL_over_Lp2,N_L,140,0.7362307172098373,0.6283954694553283,26.376928279016262,0.0015714285714285715,,,25.0,
by_active_pct,legacy_T25,legacy,140,0.7000065876356243,0.567795737275777,29.99934123643758,0.009928571428571427,,,25.0,
by_active_pct,T_0p05K,K,140,0.6662703568700481,0.5103273120157052,33.37296431299519,0.0034285714285714284,,,25.0,
by_active_pct,legacy_T25,legacy,140,0.634356472579419,0.5182210641026714,36.564352742058105,0.009357142857142857,,,50.0,
by_active_pct,strong_weak,heuristic,140,0.4689499739615711,0.4028387412373859,53.10500260384289,0.00014285714285714287,,,50.0,
by_active_pct,strong_weak,heuristic,140,0.2544653182641767,0.19873625055097893,74.55346817358233,0.004785714285714286,,,25.0,
by_profile,T_0p075NL_over_Lp2,N_L,40,0.9566263276869087,0.904804127792352,4.337367231309119,0.0185,,,,twdp
by_profile,T_0p05N,N,40,0.9546340123910074,0.90137655539385,4.536598760899254,0.01925,,,,twdp
by_profile,T_0p15K,K,40,0.9532416977861876,0.898905278539176,4.675830221381237,0.0155,,,,twdp
by_profile,T_0p15K,K,40,0.9510948909232706,0.8931083024338047,4.8905109076729385,0.01675,,,,nakagami
by_profile,T_0p075NL_over_Lp2,N_L,40,0.9489216144203713,0.8907186076279089,5.107838557962868,0.016,,,,nakagami
by_profile,T_0p05N,N,40,0.9467308351290971,0.8865281406556548,5.3269164870902985,0.01875,,,,nakagami
by_profile,T_0p20K,K,40,0.9443816815434287,0.8886871229950296,5.561831845657123,0.014000000000000002,,,,nakagami
by_profile,T_0p10NL_over_Lp2,N_L,40,0.9433377236767055,0.8860949183526362,5.666227632329441,0.013000000000000001,,,,nakagami
by_profile,T_0p075N,N,40,0.9422527012156824,0.8834812173348272,5.7747298784317715,0.012,,,,nakagami
by_profile,T_0p05NL_over_Lp2,N_L,40,0.9404969566170525,0.8724909586013494,5.950304338294753,0.01525,,,,twdp
by_profile,T_0p10NL_over_Lp2,N_L,40,0.9383510409745661,0.8817521966831834,6.164895902543398,0.009,,,,twdp
by_profile,T_0p10K,K,40,0.9383065374583524,0.870411228904503,6.169346254164766,0.01725,,,,twdp
by_profile,T_0p075NL_over_Lp2,N_L,40,0.936524851481756,0.863723607370401,6.347514851824395,0.0215,,,,rayleigh
by_profile,T_0p075N,N,40,0.9359245035162166,0.878813721028307,6.407549648378331,0.006750000000000001,,,,twdp
by_profile,T_0p075NL_over_Lp2,N_L,40,0.9358724106966567,0.8599116377151024,6.412758930334327,0.017,,,,gaussian
by_profile,T_0p20K,K,40,0.9352708802046994,0.8781208615557287,6.472911979530056,0.0105,,,,twdp
by_profile,T_0p15K,K,40,0.9344565447916129,0.8583744156380361,6.554345520838713,0.018,,,,gaussian
by_profile,T_0p15K,K,40,0.9344218250475798,0.8590408906037764,6.557817495242029,0.0155,,,,rayleigh
by_profile,T_0p05N,N,40,0.93381157039364,0.8544927342208698,6.618842960635995,0.017,,,,gaussian
by_profile,T_0p05N,N,40,0.9326380267746288,0.8562569390446532,6.7361973225371345,0.019,,,,rayleigh
by_profile,T_0p05NL_over_Lp2,N_L,40,0.9188152896422828,0.8408134996314945,8.118471035771716,0.0095,,,,nakagami
by_profile,T_0p10K,K,40,0.9178105135325575,0.835752287216588,8.218948646744247,0.0115,,,,nakagami
by_profile,T_0p125NL_over_Lp2,N_L,40,0.917754972951809,0.8516289344819745,8.2245027048191,0.007000000000000001,,,,nakagami
by_profile,T_0p10NL_over_Lp2,N_L,40,0.9175346878860531,0.840849118288182,8.246531211394686,0.0115,,,,rayleigh
