data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,20,1000,2,250,1.0,1.0,75.0,25.0,68,16221.461020290568,113848406.71091624,8829937.696123965,69.45957639214599,67,8807899.149531962,69,8649155.792907482,0.5315864639148056,0.8635380087896372,2.262304555029753,2.738106489471094,1.5866603939793564,0.7138375167680109,999,0.999,0.3641019663307343,0.2094654426986576,0.11769787894738556,0.0284049198230678
rician,42,21,1000,2,250,1.0,1.0,75.0,25.0,41,12762.458641793992,68627536.52480797,6414843.128253325,68.0718604038874,40,6211202.955884193,42,6358961.649145986,0.5417585524963825,1.1577505343571064,2.2500561283117007,3.0040628789443033,1.9430576426145656,0.7814686314762631,999,0.999,0.3708421788308344,0.21613267557794083,0.12200880578357451,0.031046465019721237
rician,42,22,1000,2,250,1.0,1.0,75.0,25.0,59,16664.6467242452,123875525.21397194,7498943.388565061,68.75000075012682,58,7409872.224950297,60,7428767.697314444,0.5108588151206501,0.8955016928689309,2.0636065788414557,2.786249041282834,1.6741993892026634,0.20462058051294374,999,0.999,0.35709769746189846,0.20416924537176623,0.11560623930727217,0.028583900706875123
rician,42,23,1000,2,250,1.0,1.0,75.0,25.0,125,15617.460178238307,103016775.79853617,9420799.362678487,69.74087754605142,124,9342462.354232922,126,9355322.674534991,0.5269427754457909,0.8000653945866619,2.0729933717531557,2.707372457855712,1.6652485582238137,0.2750039600558116,998,0.998,0.3613685350861206,0.20599156387412493,0.1150890605115965,0.028318166487762333
rician,42,24,1000,2,250,1.0,1.0,75.0,25.0,139,13517.751304491776,76886384.54180339,7247274.98770477,68.60174740327113,138,7131557.912354049,140,7197605.450766124,0.5338227096505656,1.0416513305357413,2.1988354863545996,2.806193867193994,1.7214102646222862,0.42638309512758,998,0.998,0.3669579911069461,0.21333459373011263,0.12027389354616037,0.029753045996638538
rician,42,25,1000,2,250,1.0,1.0,75.0,25.0,58,14856.527705687162,95939502.47664317,7154623.660325187,68.54586794414087,57,7128791.145805906,59,7041077.875104376,0.5306516596652527,0.8360130818492052,2.1017463624868946,2.76329668558844,1.8165442117851158,0.8905844236216525,999,0.999,0.3611669687856478,0.20805247340048547,0.1167172640049992,0.028288328251389414
rician,42,26,1000,2,250,1.0,1.0,75.0,25.0,47,18076.625281680608,143078806.5841126,10093289.089587413,70.04032712390722,46,9872343.202808749,48,9899069.756370118,0.5206330699918972,0.7491026734984371,2.1647473928714662,2.7116397931013014,1.5224093925604008,0.25738910163022277,997,0.997,0.3622541174198038,0.20638481540523587,0.11432441360630642,0.026506961512319214
rician,42,27,1000,2,250,1.0,1.0,75.0,25.0,88,15696.539206744326,109118551.8127451,6973018.48829915,68.43420816697196,87,6926390.727688169,89,6958712.809583108,0.5297286873011069,0.8925957366967491,2.077328136584167,2.8393526169907646,1.7407893436100972,0.8858430050332236,999,0.999,0.3619472460424108,0.20785493882111322,0.11733237969617125,0.029091317449781284
rician,42,28,1000,2,250,1.0,1.0,75.0,25.0,113,16029.069219901447,110867620.76824701,8674676.89514922,69.38253307639623,112,8580467.703936234,114,8598438.074077189,0.5157038572589319,0.8273239697914897,2.1583142208006283,2.7503811550162722,1.608754992597519,0.5279510117792374,999,0.999,0.359582135210407,0.2045317194885722,0.11452484490536108,0.028040795396293478
rician,42,29,1000,2,250,1.0,1.0,75.0,25.0,26,15489.64829167577,106212760.68561813,6846573.418345568,68.3547326961846,25,6826553.335073253,27,6810838.674838877,0.5225948353336892,0.8411898704268654,2.047515531419665,2.655580465204157,1.8792323004312375,0.17413001622615876,2,0.002,0.3606039008956855,0.20457921703806936,0.11351108640242741,0.028633413199676
