N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,1,750,25,2,44,1.0,1.0,S-threshold-BF,750,28978.278160054044,0.0,28979.27816005406,0.019763645385392933,38.63770421340539,0.006833599996753037
1000,1,750,25,2,44,1.0,1.0,S-threshold-Int,750,20830.79733887966,0.0,20831.79733887966,0.019128666264061126,27.774396451839547,0.13031219999538735
1000,1,750,25,2,44,1.0,1.0,S-threshold-Gen,750,28978.278160054044,0.0,28979.27816005406,0.019763645385392933,38.63770421340539,0.154428400011966
1000,1,750,25,2,44,1.0,1.0,Frame-BF,750,29452.164900402237,0.0,29453.164900402233,0.019794846729664257,39.269553200536315,0.016945800016401336
1000,1,750,25,2,44,1.0,1.0,Frame-Int,750,20830.79733887966,0.0,20831.79733887966,0.019128666264061126,27.774396451839547,0.15561729998444207
1000,1,750,25,2,44,1.0,1.0,Frame-Gen,750,29452.164900402237,0.0,29453.164900402233,0.019794846729664257,39.269553200536315,0.021264900016831234
1000,1,750,25,2,44,1.0,1.0,FrameOnly-BF,750,29452.164900402237,0.0,29453.164900402233,0.019794846729664257,39.269553200536315,0.017221799993421882
1000,1,750,25,2,44,1.0,1.0,FrameOnly-Int,750,20830.79733887966,0.0,20831.79733887966,0.019128666264061126,27.774396451839547,0.020178900012979284
1000,1,750,25,2,44,1.0,1.0,FrameOnly-Gen,750,29452.164900402237,0.0,29453.164900402233,0.019794846729664257,39.269553200536315,0.02117190000717528
1000,1,750,25,2,44,1.0,1.0,N-H3-Fast,750,12185.851629007006,0.0,12186.85162900701,0.018097383793957623,16.24780217200934,8.669999078847468e-05
1000,1,750,25,3,45,1.0,1.0,H1,750,22173.589257185882,0.0,22174.589257185882,0.019248826348126052,29.564785676247844,0.02762590002384968
1000,1,750,25,3,45,1.0,1.0,H2,750,13539.657317487583,0.0,13540.657317487576,0.01830001353910805,18.05287642331678,0.07860050001181662
1000,1,750,25,3,45,1.0,1.0,Coutino,750,28019.241368054172,0.0,28020.241368054172,0.019698909017112083,37.358988490738895,0.13493430000380613
1000,1,750,25,3,45,1.0,1.0,MISO-EE,550,23292.76724384834,0.0,23293.76724384833,0.026377557020906245,42.35048589790607,0.25647989998105913
1000,1,750,25,3,45,1.0,1.0,Pareto-H2,750,22173.589257185882,0.0,22174.589257185882,0.019248826348126052,29.564785676247844,0.2220558999979403
1000,1,750,25,3,45,1.0,1.0,S-threshold-BF,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.007481700013158843
1000,1,750,25,3,45,1.0,1.0,S-threshold-Int,750,22173.589257185882,0.0,22174.589257185882,0.019248826348126052,29.564785676247844,0.1467222000064794
1000,1,750,25,3,45,1.0,1.0,S-threshold-Gen,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.15937330000451766
1000,1,750,25,3,45,1.0,1.0,Frame-BF,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.016874599998118356
1000,1,750,25,3,45,1.0,1.0,Frame-Int,750,22173.589257185882,0.0,22174.589257185882,0.019248826348126052,29.564785676247844,0.15299120001145639
1000,1,750,25,3,45,1.0,1.0,Frame-Gen,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.019990399974631146
1000,1,750,25,3,45,1.0,1.0,FrameOnly-BF,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.01984740002080798
1000,1,750,25,3,45,1.0,1.0,FrameOnly-Int,750,22173.589257185882,0.0,22174.589257185882,0.019248826348126052,29.564785676247844,0.02090999999199994
1000,1,750,25,3,45,1.0,1.0,FrameOnly-Gen,750,31226.233540407025,0.0,31227.233540407033,0.019907356192553044,41.63497805387603,0.019566600007237867
1000,1,750,25,3,45,1.0,1.0,N-H3-Fast,750,12773.20939495199,0.0,12774.209394952,0.01818792851204932,17.030945859935986,9.270000737160444e-05
1000,1,750,25,4,46,1.0,1.0,H1,750,12504.097169279072,0.0,12505.097169279072,0.01814697152985546,16.672129559038762,0.026850199996260926
1000,1,750,25,4,46,1.0,1.0,H2,693,8639.75005718221,0.0,8640.750057182215,0.01887004449510468,12.467171799685728,0.07962709999992512
1000,1,750,25,4,46,1.0,1.0,Coutino,750,19226.76521746587,0.0,19227.76521746585,0.01897453796276609,25.635686956621157,0.13599809998413548
1000,1,750,25,4,46,1.0,1.0,MISO-EE,439,13141.161552518248,0.0,13142.161552518239,0.03116609330637398,29.93430877566799,0.24848940002266318
1000,1,750,25,4,46,1.0,1.0,Pareto-H2,750,11793.805136486333,0.0,11794.805136486331,0.018034485284494424,15.725073515315112,0.22315159998834133
1000,1,750,25,4,46,1.0,1.0,S-threshold-BF,750,23965.74952558619,0.0,23966.749525586187,0.0193983288496685,31.95433270078159,0.006637500016950071
1000,1,750,25,4,46,1.0,1.0,S-threshold-Int,750,12504.097169279072,0.0,12505.097169279072,0.01814697152985546,16.672129559038762,0.13059179999982007
1000,1,750,25,4,46,1.0,1.0,S-threshold-Gen,750,23965.74952558619,0.0,23966.749525586187,0.0193983288496685,31.95433270078159,0.15968969999812543
1000,1,750,25,4,46,1.0,1.0,Frame-BF,750,23985.426713713416,0.0,23986.426713713394,0.01939990751094043,31.980568951617887,0.017838100000517443
1000,1,750,25,4,46,1.0,1.0,Frame-Int,750,12504.097169279072,0.0,12505.097169279072,0.01814697152985546,16.672129559038762,0.159544599999208
1000,1,750,25,4,46,1.0,1.0,Frame-Gen,750,23985.426713713416,0.0,23986.426713713394,0.01939990751094043,31.980568951617887,0.0205707999994047
1000,1,750,25,4,46,1.0,1.0,FrameOnly-BF,750,23985.426713713416,0.0,23986.426713713394,0.01939990751094043,31.980568951617887,0.018898700014688075
1000,1,750,25,4,46,1.0,1.0,FrameOnly-Int,750,12504.097169279072,0.0,12505.097169279072,0.01814697152985546,16.672129559038762,0.020074000000022352
1000,1,750,25,4,46,1.0,1.0,FrameOnly-Gen,750,23985.426713713416,0.0,23986.426713713394,0.01939990751094043,31.980568951617887,0.020347599987871945
1000,1,750,25,4,46,1.0,1.0,N-H3-Fast,750,7316.9150884636265,0.0,7317.915088463631,0.017116289280662896,9.755886784618168,7.520001963712275e-05
1000,1,750,25,5,47,1.0,1.0,H1,750,24016.22442473078,0.0,24017.2244247308,0.019402375751584523,32.02163256630771,0.027100999985123053
1000,1,750,25,5,47,1.0,1.0,H2,750,14388.948767780485,0.0,14389.948767780486,0.01841703178032165,19.185265023707313,0.07794069999363273
1000,1,750,25,5,47,1.0,1.0,Coutino,750,30703.22569500095,0.0,30704.22569500093,0.019874866134577247,40.93763426000127,0.13038130002678372
1000,1,750,25,5,47,1.0,1.0,MISO-EE,552,25251.481238830827,0.0,25252.48123883083,0.026493002771006385,45.74543702686744,0.2515529999800492
