sigma,heuristic,selection_hash,active_count,turned_off_fraction,u_bf,u_i,u_g,log10_u_g,log2_u_g_per_active,min_channel_eig,geom_channel_eig,max_channel_eig,condition_channel_eig,sigma_over_min_channel_eig,sigma_over_geom_channel_eig,sigma_over_max_channel_eig,elapsed_seconds,sample,seed,N,L,K,K_mode,K_value,active_pct,off_pct,K_label,P,best_u_g_case,best_u_bf_case,best_u_i_case,u_g_vs_best_case,u_bf_vs_best_case,u_i_vs_best_case,best_h12_u_g,u_g_vs_best_h12,h2_u_bf,h2_u_i,bf_vs_h2,interference_score_vs_h2
1e-09,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872224216540.5,15.027297499186163,0.06655946900370283,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.8715401358137273e-13,1.7505544556821075e-13,1.6603450341569946e-13,0.10811870009638369,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.32641336793075126,0.7534033643030756,0.3121613722205606,1577558105146344.8,0.6750129968225518,22873.148348902374,313.6053749471903,1.0,1.0
1e-09,Coutino,43ec302979cc,750,0.25,27901.89042577338,2161628.7335940003,2316419022330608.0,15.364817122683066,0.06805442356352971,6117.5543375667385,6937.520519508299,8161.331928423353,1.3340840927731799,1.6346401598089455e-13,1.4414371780061787e-13,1.2252901962206861e-13,0.277626600000076,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.7100477573016665,0.9190417425943117,4.5287834426818455e-05,1577558105146344.8,1.4683573395958824,22873.148348902374,313.6053749471903,1.2198535155792107,0.00014507827827851775
1e-09,MISO-EE,94e57cb87931,696,0.30400000000000005,25685.20657063729,1902657.7986349165,1661821669157385.5,15.220584417609194,0.07264610200784595,5585.065119634804,6384.7824552266975,7515.008806095191,1.345554374948198,1.7904894187973012e-13,1.566224075780972e-13,1.330670430071793e-13,0.4130633999593556,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.509395207795053,0.8460278728558249,5.1451965902378547e-05,1577558105146344.8,1.05341392100624,22873.148348902374,313.6053749471903,1.122941458641388,0.0001648248966115662
1e-09,Pareto-H2,908d5fc28b6f,737,0.263,24318.29775208835,206.8108188509941,1360049687256183.5,15.133554774919483,0.06821245696380167,5600.742283892904,6072.796019170938,6296.854739283107,1.1242893209694977,1.785477619414637e-13,1.6466879454589694e-13,1.5880944398502187e-13,0.32549920002929866,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.41689358485904265,0.8010041757730517,0.47335765470660135,1577558105146344.8,0.8621233555958411,22873.148348902374,313.6053749471903,1.0631810444780911,1.516387666223308
1e-09,H3-threshold-BF,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565707828.5,15.513529562646998,0.06871310627336362,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-13,1.3231759828421222e-13,1.1594185995714297e-13,0.01788609998766333,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105146344.8,2.067969829488589,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-09,H3-threshold-Int,907436c5dd9d,750,0.25,27257.970158125936,277.06635385751724,2148257199931606.2,15.332086276014532,0.06790945087137285,6593.399492054209,6808.031695800637,7332.17239117709,1.1120473437129337,1.5166683001767344e-13,1.4688533260161302e-13,1.3638522754911145e-13,0.18023119994904846,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.6585014162868884,0.8978320827526309,0.3533286623088186,1577558105146344.8,1.361761061556791,22873.148348902374,313.6053749471903,1.191701716892593,1.1318782327083403
1e-09,H3-threshold-Gen,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565707828.5,15.513529562646998,0.06871310627336362,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-13,1.3231759828421222e-13,1.1594185995714297e-13,0.21544649999123067,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105146344.8,2.067969829488589,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-09,H3-Fast,ff306c062771,750,0.25,17747.03913810636,97.89548417925835,385784171606779.56,14.586344404943812,0.0646063830406479,4197.673817849819,4431.860698214853,4760.541876648731,1.1340904708711337,2.382271809085518e-13,2.256388609873949e-13,2.1006012044661775e-13,0.38867690006736666,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565707828.5,30359.764015735225,97.89548417925835,0.11825372836744881,0.5845578749857282,1.0,1577558105146344.8,0.24454514248842305,22873.148348902374,313.6053749471903,0.7758896531162487,3.2034713100038537
1e-08,H1,2764044d8504,750,0.25,25380.550676344763,2235943.076687515,1577558105155413.0,15.197985364292485,0.06731548608977353,5477.283284615477,6302.26036319117,7544.41401798341,1.3774007342607353,1.8257226220319608e-12,1.5867322871022212e-12,1.325483990693416e-12,0.018125199945643544,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.48356604905027417,0.8359930157293128,4.3782637044717476e-05,1577558105155413.0,1.0,22873.148348902374,313.6053749471903,1.1096220900242932,0.00014025642164906433
1e-08,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872224223259.5,15.027297499188904,0.06655946900371496,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.8715401358137273e-12,1.7505544556821074e-12,1.6603450341569944e-12,0.11328849999699742,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.3264133679312499,0.7534033643030756,0.3121613722205606,1577558105155413.0,0.6750129968229308,22873.148348902374,313.6053749471903,1.0,1.0
1e-08,Coutino,43ec302979cc,750,0.25,27901.89042577338,2161628.7335940003,2316419022342689.0,15.36481712268533,0.06805442356353973,6117.5543375667385,6937.520519508299,8161.331928423353,1.3340840927731799,1.6346401598089453e-12,1.4414371780061785e-12,1.2252901962206861e-12,0.2681130999699235,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.7100477573019741,0.9190417425943117,4.5287834426818455e-05,1577558105155413.0,1.4683573395951,22873.148348902374,313.6053749471903,1.2198535155792107,0.00014507827827851775
1e-08,MISO-EE,94e57cb87931,696,0.30400000000000005,25685.20657063729,1902657.7986349165,1661821669166808.2,15.220584417611658,0.07264610200785772,5585.065119634804,6384.7824552266975,7515.008806095191,1.345554374948198,1.7904894187973012e-12,1.566224075780972e-12,1.3306704300717932e-12,0.41102949995547533,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.5093952077955054,0.8460278728558249,5.1451965902378547e-05,1577558105155413.0,1.0534139210061577,22873.148348902374,313.6053749471903,1.122941458641388,0.0001648248966115662
1e-08,Pareto-H2,908d5fc28b6f,737,0.263,24318.29775208835,206.8108188509941,1360049687264252.8,15.13355477492206,0.06821245696381328,5600.742283892904,6072.796019170938,6296.854739283107,1.1242893209694977,1.785477619414637e-12,1.6466879454589694e-12,1.5880944398502187e-12,0.32091450004372746,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.4168935848595225,0.8010041757730517,0.47335765470660135,1577558105155413.0,0.8621233555960004,22873.148348902374,313.6053749471903,1.0631810444780911,1.516387666223308
1e-08,H3-threshold-BF,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565723429.0,15.513529562649074,0.06871310627337282,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-12,1.3231759828421223e-12,1.1594185995714297e-12,0.01810980006121099,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105155413.0,2.067969829486591,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-08,H3-threshold-Int,907436c5dd9d,750,0.25,27257.970158125936,277.06635385751724,2148257199942963.0,15.33208627601683,0.067909450871383,6593.399492054209,6808.031695800637,7332.17239117709,1.1120473437129337,1.5166683001767342e-12,1.46885332601613e-12,1.3638522754911146e-12,0.181697899941355,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.6585014162872206,0.8978320827526309,0.3533286623088186,1577558105155413.0,1.3617610615561622,22873.148348902374,313.6053749471903,1.191701716892593,1.1318782327083403
1e-08,H3-threshold-Gen,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565723429.0,15.513529562649074,0.06871310627337282,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-12,1.3231759828421223e-12,1.1594185995714297e-12,0.20114820008166134,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105155413.0,2.067969829486591,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-08,H3-Fast,ff306c062771,750,0.25,17747.03913810636,97.89548417925835,385784171609918.2,14.586344404947345,0.06460638304066356,4197.673817849819,4431.860698214853,4760.541876648731,1.1340904708711337,2.3822718090855175e-12,2.2563886098739486e-12,2.100601204466177e-12,0.3958459000568837,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565723429.0,30359.764015735225,97.89548417925835,0.1182537283678454,0.5845578749857282,1.0,1577558105155413.0,0.24454514248900688,22873.148348902374,313.6053749471903,0.7758896531162487,3.2034713100038537
1e-07,H1,2764044d8504,750,0.25,25380.550676344763,2235943.076687515,1577558105246118.2,15.197985364317455,0.06731548608988414,5477.283284615477,6302.26036319117,7544.41401798341,1.3774007342607353,1.825722622031961e-11,1.586732287102221e-11,1.325483990693416e-11,0.01870700006838888,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.4835660490549437,0.8359930157293128,4.3782637044717476e-05,1577558105246118.2,1.0,22873.148348902374,313.6053749471903,1.1096220900242932,0.00014025642164906433
1e-07,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872224290433.8,15.0272974992163,0.0665594690038363,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.871540135813727e-11,1.7505544556821075e-11,1.6603450341569943e-11,0.10822539997752756,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.32641336793622483,0.7534033643030756,0.3121613722205606,1577558105246118.2,0.6750129968267006,22873.148348902374,313.6053749471903,1.0,1.0
1e-07,Coutino,43ec302979cc,750,0.25,27901.89042577338,2161628.7335940003,2316419022463532.5,15.364817122707988,0.0680544235636401,6117.5543375667385,6937.520519508299,8161.331928423353,1.3340840927731799,1.6346401598089453e-11,1.4414371780061784e-11,1.2252901962206859e-11,0.2735661000479013,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.7100477573050469,0.9190417425943117,4.5287834426818455e-05,1577558105246118.2,1.4683573395872749,22873.148348902374,313.6053749471903,1.2198535155792107,0.00014507827827851775
1e-07,MISO-EE,94e57cb87931,696,0.30400000000000005,25685.20657063729,1902657.7986349165,1661821669261024.0,15.22058441763628,0.07264610200797522,5585.065119634804,6384.7824552266975,7515.008806095191,1.345554374948198,1.790489418797301e-11,1.566224075780972e-11,1.330670430071793e-11,0.41895039996597916,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.5093952078000152,0.8460278728558249,5.1451965902378547e-05,1577558105246118.2,1.053413921005312,22873.148348902374,313.6053749471903,1.122941458641388,0.0001648248966115662
1e-07,Pareto-H2,908d5fc28b6f,737,0.263,24318.29775208835,206.8108188509941,1360049687344974.0,15.133554774947836,0.06821245696392945,5600.742283892904,6072.796019170938,6296.854739283107,1.1242893209694977,1.785477619414637e-11,1.646687945458969e-11,1.5880944398502186e-11,0.3091714000329375,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.4168935848643213,0.8010041757730517,0.47335765470660135,1577558105246118.2,0.8621233555975992,22873.148348902374,313.6053749471903,1.0631810444780911,1.516387666223308
1e-07,H3-threshold-BF,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565879502.0,15.513529562669852,0.06871310627346484,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-11,1.323175982842122e-11,1.1594185995714295e-11,0.018540999968536198,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105246118.2,2.067969829466622,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-07,H3-threshold-Int,907436c5dd9d,750,0.25,27257.970158125936,277.06635385751724,2148257200056681.8,15.332086276039819,0.06790945087148484,6593.399492054209,6808.031695800637,7332.17239117709,1.1120473437129337,1.516668300176734e-11,1.46885332601613e-11,1.3638522754911145e-11,0.1869532000273466,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.6585014162905753,0.8978320827526309,0.3533286623088186,1577558105246118.2,1.36176106154995,22873.148348902374,313.6053749471903,1.191701716892593,1.1318782327083403
1e-07,H3-threshold-Gen,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342565879502.0,15.513529562669852,0.06871310627346484,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-11,1.323175982842122e-11,1.1594185995714295e-11,0.2031184999505058,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558105246118.2,2.067969829466622,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-07,H3-Fast,ff306c062771,750,0.25,17747.03913810636,97.89548417925835,385784171641290.8,14.586344404982663,0.06460638304081999,4197.673817849819,4431.860698214853,4760.541876648731,1.1340904708711337,2.3822718090855176e-11,2.2563886098739485e-11,2.100601204466177e-11,0.3832132000243291,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342565879502.0,30359.764015735225,97.89548417925835,0.11825372837180465,0.5845578749857282,1.0,1577558105246118.2,0.24454514249483306,22873.148348902374,313.6053749471903,0.7758896531162487,3.2034713100038537
1e-06,H1,2764044d8504,750,0.25,25380.550676344763,2235943.076687515,1577558106153157.5,15.19798536456716,0.06731548609099013,5477.283284615477,6302.26036319117,7544.41401798341,1.3774007342607353,1.8257226220319609e-10,1.5867322871022212e-10,1.325483990693416e-10,0.0176725999917835,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.4835660491016553,0.8359930157293128,4.3782637044717476e-05,1577558106153157.5,1.0,22873.148348902374,313.6053749471903,1.1096220900242932,0.00014025642164906433
1e-06,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872224962199.0,15.02729749949027,0.06655946900504979,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.871540135813727e-10,1.7505544556821072e-10,1.6603450341569943e-10,0.12182920007035136,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.3264133679859948,0.7534033643030756,0.3121613722205606,1577558106153157.5,0.6750129968644183,22873.148348902374,313.6053749471903,1.0,1.0
1e-06,Coutino,43ec302979cc,750,0.25,27901.89042577338,2161628.7335940003,2316419023671897.0,15.364817122934538,0.06805442356464354,6117.5543375667385,6937.520519508299,8161.331928423353,1.3340840927731799,1.6346401598089452e-10,1.4414371780061785e-10,1.225290196220686e-10,0.2723988000070676,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.710047757335782,0.9190417425943117,4.5287834426818455e-05,1577558106153157.5,1.4683573395089937,22873.148348902374,313.6053749471903,1.2198535155792107,0.00014507827827851775
1e-06,MISO-EE,94e57cb87931,696,0.30400000000000005,25685.20657063729,1902657.7986349165,1661821670203239.8,15.220584417882515,0.07264610200915048,5585.065119634804,6384.7824552266975,7515.008806095191,1.345554374948198,1.790489418797301e-10,1.566224075780972e-10,1.330670430071793e-10,0.4153459001099691,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.5093952078451537,0.8460278728558249,5.1451965902378547e-05,1577558106153157.5,1.053413920996899,22873.148348902374,313.6053749471903,1.122941458641388,0.0001648248966115662
1e-06,Pareto-H2,908d5fc28b6f,737,0.263,24318.29775208835,206.8108188509941,1360049688152156.8,15.133554775205587,0.06821245696509123,5600.742283892904,6072.796019170938,6296.854739283107,1.1242893209694977,1.785477619414637e-10,1.6466879454589694e-10,1.5880944398502186e-10,0.33031660004053265,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.4168935849123179,0.8010041757730517,0.47335765470660135,1577558106153157.5,0.8621233556135751,22873.148348902374,313.6053749471903,1.0631810444780911,1.516387666223308
1e-06,H3-threshold-BF,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342567440095.5,15.513529562877602,0.06871310627438502,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.4993993600205398e-10,1.323175982842122e-10,1.1594185995714296e-10,0.01793620001990348,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558106153157.5,2.06796982926686,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-06,H3-threshold-Int,907436c5dd9d,750,0.25,27257.970158125936,277.06635385751724,2148257201193688.0,15.332086276269678,0.06790945087250294,6593.399492054209,6808.031695800637,7332.17239117709,1.1120473437129337,1.516668300176734e-10,1.46885332601613e-10,1.3638522754911144e-10,0.1826642999658361,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.6585014163240952,0.8978320827526309,0.3533286623088186,1577558106153157.5,1.3617610614877245,22873.148348902374,313.6053749471903,1.191701716892593,1.1318782327083403
1e-06,H3-threshold-Gen,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342567440095.5,15.513529562877602,0.06871310627438502,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.4993993600205398e-10,1.323175982842122e-10,1.1594185995714296e-10,0.21850180008914322,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558106153157.5,2.06796982926686,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-06,H3-Fast,ff306c062771,750,0.25,17747.03913810636,97.89548417925835,385784171955003.0,14.586344405335822,0.06460638304238422,4197.673817849819,4431.860698214853,4760.541876648731,1.1340904708711337,2.382271809085518e-10,2.2563886098739487e-10,2.100601204466177e-10,0.3820815000217408,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342567440095.5,30359.764015735225,97.89548417925835,0.11825372841139772,0.5845578749857282,1.0,1577558106153157.5,0.24454514255308774,22873.148348902374,313.6053749471903,0.7758896531162487,3.2034713100038537
1e-05,H1,2764044d8504,750,0.25,25380.550676344763,2235943.076687515,1577558115223572.2,15.197985367064202,0.06731548610205013,5477.283284615477,6302.26036319117,7544.41401798341,1.3774007342607353,1.8257226220319612e-09,1.5867322871022213e-09,1.325483990693416e-09,0.01805640000384301,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.48356604956875815,0.8359930157293128,4.3782637044717476e-05,1577558115223572.2,1.0,22873.148348902374,313.6053749471903,1.1096220900242932,0.00014025642164906433
1e-05,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872231679926.9,15.02729750223001,0.06655946901718474,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.871540135813727e-09,1.7505544556821076e-09,1.6603450341569945e-09,0.10984049993567169,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.3264133684837041,0.7534033643030756,0.3121613722205606,1577558115223572.2,0.6750129972416342,22873.148348902374,313.6053749471903,1.0,1.0
1e-05,Coutino,43ec302979cc,750,0.25,27901.89042577338,2161628.7335940003,2316419035755676.0,15.36481712520007,0.06805442357467811,6117.5543375667385,6937.520519508299,8161.331928423353,1.3340840927731799,1.6346401598089454e-09,1.4414371780061787e-09,1.225290196220686e-09,0.26655649999156594,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.7100477576431453,0.9190417425943117,4.5287834426818455e-05,1577558115223572.2,1.4683573387262454,22873.148348902374,313.6053749471903,1.2198535155792107,0.00014507827827851775
1e-05,MISO-EE,94e57cb87931,696,0.30400000000000005,25685.20657063729,1902657.7986349165,1661821679625348.8,15.220584420344855,0.07264610202090295,5585.065119634804,6384.7824552266975,7515.008806095191,1.345554374948198,1.7904894187973013e-09,1.5662240757809723e-09,1.3306704300717932e-09,0.4068808000301942,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.5093952082965018,0.8460278728558249,5.1451965902378547e-05,1577558115223572.2,1.0534139209127231,22873.148348902374,313.6053749471903,1.122941458641388,0.0001648248966115662
1e-05,Pareto-H2,908d5fc28b6f,737,0.263,24318.29775208835,206.8108188509941,1360049696223926.0,15.133554777783084,0.06821245697670897,5600.742283892904,6072.796019170938,6296.854739283107,1.1242893209694977,1.7854776194146372e-09,1.6466879454589695e-09,1.5880944398502187e-09,0.32378350000362843,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.4168935853922488,0.8010041757730517,0.47335765470660135,1577558115223572.2,0.8621233557732858,22873.148348902374,313.6053749471903,1.0631810444780911,1.516387666223308
1e-05,H3-threshold-BF,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342583046165.0,15.513529564955137,0.06871310628358691,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-09,1.3231759828421223e-09,1.1594185995714297e-09,0.017816799925640225,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558115223572.2,2.067969827269295,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-05,H3-threshold-Int,907436c5dd9d,750,0.25,27257.970158125936,277.06635385751724,2148257212563840.5,15.332086278568282,0.067909450882684,6593.399492054209,6808.031695800637,7332.17239117709,1.1120473437129337,1.5166683001767343e-09,1.4688533260161301e-09,1.3638522754911146e-09,0.18414579995442182,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.6585014166592941,0.8978320827526309,0.3533286623088186,1577558115223572.2,1.3617610608655064,22873.148348902374,313.6053749471903,1.191701716892593,1.1318782327083403
1e-05,H3-threshold-Gen,d9447dbdee78,750,0.25,30359.764015735225,1822090.7796301544,3262342583046165.0,15.513529564955137,0.06871310628358691,6669.337247058057,7557.573693652187,8625.012574143993,1.2932338333840612,1.49939936002054e-09,1.3231759828421223e-09,1.1594185995714297e-09,0.21350269997492433,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,1.0,1.0,5.372700705896171e-05,1577558115223572.2,2.067969827269295,22873.148348902374,313.6053749471903,1.3273102396151826,0.00017211292568575836
1e-05,H3-Fast,ff306c062771,750,0.25,17747.03913810636,97.89548417925835,385784175092144.4,14.586344408867443,0.06460638305802661,4197.673817849819,4431.860698214853,4760.541876648731,1.1340904708711337,2.382271809085518e-09,2.256388609873949e-09,2.1006012044661776e-09,0.48870119999628514,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342583046165.0,30359.764015735225,97.89548417925835,0.11825372880732961,0.5845578749857282,1.0,1577558115223572.2,0.24454514313564346,22873.148348902374,313.6053749471903,0.7758896531162487,3.2034713100038537
0.0001,H1,2764044d8504,750,0.25,25380.550676344763,2235943.076687515,1577558205927813.2,15.197985392034662,0.06731548621265022,5477.283284615477,6302.26036319117,7544.41401798341,1.3774007342607353,1.825722622031961e-08,1.5867322871022213e-08,1.3254839906934161e-08,0.01814039994496852,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342739106822.5,30359.764015735225,97.89548417925835,0.4835660542398202,0.8359930157293128,4.3782637044717476e-05,1577558205927813.2,1.0,22873.148348902374,313.6053749471903,1.1096220900242932,0.00014025642164906433
0.0001,H2,f342926fe651,750,0.25,22873.148348902374,313.6053749471903,1064872298857140.6,15.027297529627374,0.06655946913853418,5343.192918303138,5712.4758201843415,6022.844525853201,1.1271995261900263,1.8715401358137274e-08,1.7505544556821075e-08,1.6603450341569945e-08,0.11288739996962249,0,42,1000,4,750,off_pct,25.0,75.0,25.0,"K<=750 (25% off, 75% active)",1.0,3262342739106822.5,30359.764015735225,97.89548417925835,0.3264133734607804,0.7534033643030756,0.3121613722205606,1577558205927813.2,0.675013001013712,22873.148348902374,313.6053749471903,1.0,1.0
