data_profile,generator_seed,sample,off_pct,K,sigma,P,h3_fixed_active_count,h3_fixed_u_bf,h3_fixed_u_i,h3_fixed_u_g,best_threshold_u_g,T50_u_g,T75_u_g,T100_u_g,h3_fixed_vs_best_T,T50__vs_best_T,T50__vs_h3_fixed,T75__vs_best_T,T75__vs_h3_fixed,T100__vs_best_T,T100__vs_h3_fixed
rayleigh,10,9,25.0,750,1.0,1.0,750,20819.55379118766,865266.9145851135,107944206.38233303,131833964.3737297,123218054.19971415,,120223916.29820134,0.8187890495072062,0.9346457476649134,1.1414976155670822,,,0.911934317300695,1.1137597869067117
rayleigh,10,10,50.0,500,1.0,1.0,500,16878.34922178334,719434.267192781,70699396.37078567,124847472.19672307,124847472.19672307,114891419.86934689,106673857.43376195,0.5662861660457499,1.0,1.7658916285784927,0.9202542738575566,1.6250693183686389,0.854433458337668,1.5088368912558583
rayleigh,10,10,25.0,750,1.0,1.0,750,30108.903991019848,2472289.595160842,225357159.32831824,291482552.2111801,291482552.2111801,,245854185.81764895,0.773141162717164,1.0,1.2934248598089804,,,0.8434610715207639,1.0909535181860763
rayleigh,10,11,50.0,500,1.0,1.0,500,15051.436739249104,1685130.599138543,55720251.33291836,92923540.6644304,91782539.80776893,89306158.3117126,82540030.02802178,0.599635473793856,0.9877210785501394,1.6472025450744103,0.9610714106796571,1.6027594308238946,0.8882574796207345,1.481329104832283
rayleigh,10,11,25.0,750,1.0,1.0,750,27134.433020561002,1867002.6663472652,182973382.247797,211684123.74482265,209057219.57255635,,186819125.53842592,0.8643698875989615,0.987590452577195,1.1425553651811198,,,0.8825372551964711,1.021018047780418
rayleigh,10,12,50.0,500,1.0,1.0,500,13594.435208388666,1487808.8820186257,45370744.81729045,80654686.7744013,79978880.10632285,79111176.40521373,77609427.4904115,0.5625307918459427,0.9916209870113469,1.7627852579542294,0.9808627318396893,1.7436605178909264,0.9622432445555498,1.7105610190652003
rayleigh,10,12,25.0,750,1.0,1.0,750,24882.79568945895,2056764.7383800745,153781906.7521029,179632061.79056692,175813553.1737519,,167159562.7052359,0.856093868874017,0.9787426109863002,1.1432655303017154,,,0.930566409130945,1.0869910917068926
rayleigh,10,13,50.0,500,1.0,1.0,500,16444.57443244022,1297982.000053078,66875267.594041675,109066767.01463476,106976031.81620573,107046882.06636104,104463374.08835012,0.6131589798115886,0.9808306851330021,1.5996351964614326,0.9814802895184132,1.6006946352151643,0.9577928909759749,1.562062894798157
rayleigh,10,13,25.0,750,1.0,1.0,750,30293.055739801202,897151.0670485497,228994292.0228327,257574533.7953336,248517853.6133692,,243210273.1364524,0.8890408871118816,0.9648386040012762,1.08525785257822,,,0.9442326054240483,1.0620800675337456
rayleigh,10,14,50.0,500,1.0,1.0,500,17085.324430895158,2633194.623798728,71552311.9537302,139450838.86553586,139450838.86553586,129325250.6459186,123907060.53275149,0.5131006205184885,1.0,1.9489354719343341,0.9273895495933103,1.807422389503608,0.8885357846590488,1.7316989088050272
rayleigh,10,14,25.0,750,1.0,1.0,750,31600.82018617177,6010692.73606348,245748502.13063502,311823991.3428986,310449615.06242865,,272248208.3500968,0.7881000466715103,0.9955924613928804,1.2632818201162415,,,0.8730829439313984,1.1078326255896163
rayleigh,10,15,50.0,500,1.0,1.0,500,13005.27511225063,3537335.3504405916,40512452.13361234,69883198.59809554,69455545.51084824,68128597.75680827,66954041.46399193,0.5797166264040523,0.993880459168637,1.7144246238608305,0.974892379334579,1.681670552355516,0.9580849590049614,1.6526780764386648
rayleigh,10,15,25.0,750,1.0,1.0,750,24156.44782377157,6207876.203715801,142777941.12107423,160084268.78534463,158678534.04295123,,149470945.85246438,0.891892390204335,0.9912187827507377,1.111365893057622,,,0.933701649678573,1.0468770223105721
rayleigh,10,16,50.0,500,1.0,1.0,500,14557.435670072595,846291.670381844,52508447.33550937,94871002.02720648,93732926.94085608,94871002.02720648,87640350.24695818,0.5534720432324657,0.988003973163222,1.7851018587911711,1.0,1.8067759920802116,0.9237843848410631,1.6690714483894196
rayleigh,10,16,25.0,750,1.0,1.0,750,27005.755253117022,2388751.830625057,181120094.50385922,212937357.75815228,200766055.85843277,,187708360.05778727,0.8505792333047067,0.9428409273606969,1.1084692530024876,,,0.881519156779341,1.03637512210876
rayleigh,10,17,50.0,500,1.0,1.0,500,15034.249463983295,1280895.1183813512,55881310.96103509,96819052.0924924,95730933.04564153,92707286.95006704,92151566.74077564,0.5771726716313128,0.988761312744403,1.713111797115726,0.9575314459958011,1.6590034370294207,0.9517916644416446,1.6490587846987175
rayleigh,10,17,25.0,750,1.0,1.0,750,27233.49501171278,1986503.594734311,184445458.3654104,218021430.38698044,215528126.98112687,,204503448.00948223,0.8459969189176776,0.9885639526287483,1.1685195661155163,,,0.9379970017006848,1.1087475388216628
rayleigh,10,18,50.0,500,1.0,1.0,500,12971.886323351964,532948.361248374,41640844.2421707,72976022.0160702,67702629.37034039,71634381.6668802,67638949.67047921,0.5706099495667342,0.9277380090056355,1.6258707190613655,0.9816153263479537,1.7202912902119867,0.9268653977272739,1.6243414585235425
rayleigh,10,18,25.0,750,1.0,1.0,750,23860.709362231573,5953469.036800027,139101813.62384212,166615533.11413923,154605096.91859096,,153134902.86509123,0.8348670200427895,0.9279152671358644,1.111452776141889,,,0.919091395639486,1.1008835821450702
rayleigh,10,19,50.0,500,1.0,1.0,500,14517.305976528456,177462.24064204097,52473414.06339087,92355299.84389251,92212660.95734908,86529069.23163134,89505223.86028418,0.5681689535098289,0.9984555419474082,1.757321542790239,0.9369150376631421,1.6490078028294346,0.9691400927891979,1.705725184036182
rayleigh,10,19,25.0,750,1.0,1.0,750,26087.351092170386,990248.2042444944,169557083.04742184,202186005.8829828,201841730.668021,,193857578.9679532,0.8386192818189144,0.9982972351946007,1.1904057739160903,,,0.9588080941672603,1.1433174921612386
rayleigh,10,20,50.0,500,1.0,1.0,500,13125.359376979173,554269.6537028551,42799628.299308896,77911089.23539028,76824176.84580918,76721404.35084051,72385848.45416313,0.5493393651576318,0.9860493236553625,1.7949729915539872,0.9847302239485395,1.7925717441821654,0.9290827424510276,1.6912728294729602
rayleigh,10,20,25.0,750,1.0,1.0,750,23765.836210057674,169786.8669142127,141136768.8436344,174158275.8691408,167887671.5275625,,156304338.91531482,0.8103936958452773,0.9639947954796595,1.1895388629278134,,,0.8974844183273778,1.1074671766680773
rayleigh,10,21,50.0,500,1.0,1.0,500,17328.998716883718,1313299.4505462945,74196718.90866365,138302611.0599332,129782473.15124878,136748565.63203582,121820546.2589413,0.5364809698098225,0.9383949598392455,1.749167282060159,0.9887634411527927,1.8430540816821517,0.8808260764227407,1.6418589400011434
rayleigh,10,21,25.0,750,1.0,1.0,750,31285.54302206166,4164897.62424618,242425985.90515035,302635472.41867965,285040969.3490928,,264772840.1311797,0.8010494737040186,0.9418623899935767,1.1757855424814716,,,0.874890302895098,1.0921801107360354
rayleigh,10,22,50.0,500,1.0,1.0,500,15177.009889273282,3020035.6765854955,56087762.38805197,107173774.06791274,107173774.06791274,101201073.15854742,92520422.30496624,0.5233347698711335,1.0,1.9108227803137197,0.9442708725963069,1.8043342941437375,0.8632748366810231,1.6495652236017049
rayleigh,10,22,25.0,750,1.0,1.0,750,27332.692384057336,3233704.5742655993,184811434.39680368,235614831.36172983,235614831.36172983,,202332895.7404569,0.7843794608713329,1.0,1.2748931478765948,,,0.8587443098173368,1.0948072363641383
rayleigh,10,23,50.0,500,1.0,1.0,500,13122.151452256338,150751.96450421214,42984630.44839356,75988771.21929884,75037080.2016804,70481923.65951538,69220094.95568693,0.5656708189732744,0.9874758993684486,1.7456723349469838,0.92753077235726,1.6397005842386965,0.910925309687165,1.610345238137876
rayleigh,10,23,25.0,750,1.0,1.0,750,23937.982633161842,362370.82954114676,142770182.71959314,169671232.01034224,167514826.03737938,,152870801.01850337,0.8414519127844291,0.9872906800557009,1.1733180055277075,,,0.9009824423811881,1.0707473935138703
rayleigh,10,24,50.0,500,1.0,1.0,500,15436.187106358404,1499454.6669129282,58758563.48209112,101165503.7154642,101165503.7154642,96596139.63197026,91183296.62444952,0.5808162004249405,1.0,1.7217150610957022,0.9548327847371211,1.643949986309852,0.9013279554353784,1.5518299158596867
rayleigh,10,24,25.0,750,1.0,1.0,750,28169.898357288803,1863704.4781722426,197440891.50763726,225444056.75755724,225444056.75755724,,201788375.61013868,0.8757866334882599,1.0,1.1418306260475772,,,0.8950707262473638,1.0220191677078871
rayleigh,10,25,50.0,500,1.0,1.0,500,11441.213586106678,155077.18016275018,32235755.615120847,60671697.121103525,59149197.88556791,57615269.53756837,52876519.42790875,0.5313145526616271,0.9749059395438265,1.8348941030506745,0.949623502744049,1.7873094158383165,0.8715187136164126,1.6403064987595923
rayleigh,10,25,25.0,750,1.0,1.0,750,20673.457140689392,511392.874750942,106154130.78958759,133017845.02659476,129938222.59842184,,116401132.76277152,0.7980442832190207,0.9768480505186564,1.2240524380156026,,,0.875079074837658,1.0965294699034833
rayleigh,10,26,50.0,500,1.0,1.0,500,16707.217670032464,32576.995212465525,69766420.5703559,119540607.6762507,115970723.9043171,116504338.57538934,106328457.17257996,0.5836210968518984,0.9701366435947704,1.6622713757740586,0.9746005214472021,1.6699199646898983,0.8894756287382031,1.524063529464767
rayleigh,10,26,25.0,750,1.0,1.0,750,29092.198064683493,233422.97760391235,211399551.52005768,262568230.4355423,254397035.88485792,,231407397.18516693,0.8051223530333158,0.9688797287580063,1.203394397271087,,,0.8813229110060784,1.0946446930527707
rayleigh,10,27,50.0,500,1.0,1.0,500,11946.640413625351,339796.17061799765,35501849.16321609,73037202.00974706,71792227.60135813,68923850.73112147,66654354.3469799,0.4860789869589781,0.9829542428497907,2.022210935303701,0.9436814230907059,1.9414157953928306,0.9126082669224467,1.8774896496389069
rayleigh,10,27,25.0,750,1.0,1.0,750,22783.361706186923,514077.1474765539,129511109.97787945,157190152.34242252,154621843.60964748,,142893400.9176623,0.8239136361147668,0.9836611346544137,1.1938886450440966,,,0.9090480465111057,1.1033292892174928
rayleigh,10,28,50.0,500,1.0,1.0,500,14944.420423073978,49288.090207755566,55721462.82224567,101133221.45462129,100731488.96053451,98079927.87802064,91411662.99058206,0.5509709076878168,0.9960276901268588,1.8077682074118036,0.9698091929369553,1.7601822154400477,0.9038737387753311,1.6405108258228964
rayleigh,10,28,25.0,750,1.0,1.0,750,27491.579580590267,258922.54663801193,188225169.2260637,228695686.82317692,226817007.83851892,,204634667.5674712,0.8230376875082728,0.9917852452280372,1.205030170891255,,,0.8947902359246975,1.0871801492270103
rayleigh,10,29,50.0,500,1.0,1.0,500,16801.039926606216,189561.56059080362,70063812.04311371,141698960.56529108,141698960.56529108,136635058.01103392,130800335.24845484,0.4944553704812124,1.0,2.022427219319679,0.9642629520071614,1.9501516407208281,0.9230860602409681,1.8668743740058986
rayleigh,10,29,25.0,750,1.0,1.0,750,32799.67680364774,1078723.4229078293,268335868.7443698,314243089.6019308,314243089.6019308,,287846176.86800706,0.8539117569276886,1.0,1.1710811941481238,,,0.9159984304909865,1.0727085358171917
rayleigh,10,30,50.0,500,1.0,1.0,500,15058.414052979842,935997.530457899,56191368.240382195,92652149.71132012,92142168.93280792,90735282.19625355,90558566.55303676,0.6064766809562413,0.9944957480198661,1.639792228205426,0.9793111382624254,1.6147548108829677,0.9774038361246187,1.6116099213963688
rayleigh,10,30,25.0,750,1.0,1.0,750,27639.353755235126,1589379.8568601608,190081543.72321916,206083173.0512148,204947726.47749603,,198521206.69095525,0.9223535376950984,0.9944903479653013,1.0782095013702317,,,0.9633062406391603,1.0444002232011815
rayleigh,10,31,50.0,500,1.0,1.0,500,13648.753239283753,716991.2840054035,46224332.04832784,78562692.6006792,74655908.36479609,78562692.6006792,74336776.1128741,0.588375099148883,0.950271762505129,1.6150781429733339,1.0,1.699596059463691,0.9462096276500512,1.6081741545806334
rayleigh,10,31,25.0,750,1.0,1.0,750,24804.220195905582,544865.6962720156,153563368.9099429,182178342.60581908,173987183.10278788,,170616393.735313,0.8429287845823109,0.9550376878729516,1.132999258467835,,,0.9365349980402293,1.1110487803596627
rayleigh,10,32,50.0,500,1.0,1.0,500,11981.496160507062,759029.4285565019,35438573.34931888,60274258.070205785,57582843.95934447,60014574.61189693,58127204.82496485,0.5879553640965768,0.9553472046437066,1.6248634896148042,0.9956916357559079,1.6934816765994447,0.9643786035036698,1.6402241775368207
rayleigh,10,32,25.0,750,1.0,1.0,750,21935.501878989606,802833.4085245132,119842266.6528877,133739662.53179222,125229649.20764178,,126661573.52165858,0.896086204976023,0.9363688141344946,1.0449539440901776,,,0.9470756178373707,1.0569023522270518
rayleigh,10,33,50.0,500,1.0,1.0,500,12953.814835783112,571157.2082760036,41607612.618223436,87955156.00175565,87955156.00175565,86033824.04882963,78690295.86251587,0.4730548441912026,1.0,2.11391979657186,0.9781555506207313,2.0677423825838126,0.8946638200601355,1.8912475605017252
rayleigh,10,33,25.0,750,1.0,1.0,750,25091.042695671753,1169300.308911264,156729814.7331472,189537186.69616744,189537186.69616744,,167966802.64226875,0.8269079934397717,1.0,1.2093243842524732,,,0.8861944485412431,1.0716965558100988
rayleigh,10,34,50.0,500,1.0,1.0,500,15303.055050108847,1416968.9045700133,57825120.14768037,112388026.74890716,106069090.58647089,112128048.64231431,101713596.58897476,0.5145131720914626,0.9437757175276883,1.8343081746407024,0.997686781109044,1.9390889003939629,0.9050216427077167,1.7589863424270802
rayleigh,10,34,25.0,750,1.0,1.0,750,28620.26671843313,7273019.646356702,200653752.9473255,241330649.63115808,227944114.1285744,,217445218.7010466,0.8314474487761839,0.9445303133976425,1.136007230268018,,,0.9010261192823323,1.0836837861593802
rayleigh,10,35,50.0,500,1.0,1.0,500,13053.698634904264,404405.0823723674,42380118.14421268,74669597.312459,73900468.62206855,72393871.70807394,69934217.05488336,0.5675685910943213,0.9896995736139839,1.7437532469965569,0.969522728308522,1.7082036312812845,0.9365822178234042,1.650165693661083
rayleigh,10,35,25.0,750,1.0,1.0,750,23920.547893524308,1715966.875297606,142195747.14139554,168381161.2721409,161057855.27767062,,151386010.19580445,0.8444872696392444,0.9565075692604698,1.1326488908104904,,,0.8990673840948955,1.0646310683628981
