data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,8,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002174969995394349,5 6,1.0,True,3.7270596797093494,6.74874371745942,4.727067436400004,6.745917979973277,1,3.72705967970935,6.74874371745942,4.727067436400004,6.745917979973277,5 6,1.0,0.0
gaussian,42,8,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0003492929972708225,3 5 6 7,0.0,True,7.188576172571498,16.506699845161258,12.795901741547437,11.070708965208855,0,7.188576172571498,16.506699845161258,12.795901741547437,11.070708965208855,3 5 6 7,1.0,0.0
gaussian,42,9,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00017586903413757682,4 5,,False,2.8377078860703606,2.868144999407769,3.973289810041585,5.991502434625,0,1.990416614278528,0.41146817882002557,3.7313544556974687,5.718665063020647,3 5,0.9391095626267483,6.089043737325173
gaussian,42,9,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0003134629805572331,1 3 4 5,0.0,True,7.0016742577069575,2.664501016382497,18.844191112842726,12.751775000892344,0,7.001674257706958,2.664501016382497,18.844191112842726,12.751775000892344,1 3 4 5,1.0,0.0
gaussian,42,10,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0003186310059390962,1 5,0.0,True,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,0,2.370328114707576,0.9703741061378337,4.033464092723754,6.056781950582449,1 5,1.0,0.0
gaussian,42,10,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002751880092546344,1 2 5 7,0.0,True,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,0,5.961323248128761,3.9059233522562025,13.369218023641205,11.26106005769884,1 2 5 7,1.0,0.0
gaussian,42,11,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00022378197172656655,3 5,0.0,True,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,0,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,3 5,1.0,0.0
gaussian,42,11,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00020087300799787045,3 4 5 7,0.0,True,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,0,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,3 4 5 7,1.0,0.0
gaussian,42,12,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00024096498964354396,4 6,0.0,True,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,0,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,4 6,1.0,0.0
gaussian,42,12,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0004226309829391539,1 4 5 6,,False,4.470350981123043,8.773124103295393,5.920866938828658,7.723853011796519,0,3.6386957572643683,4.082511084674707,5.901158996958132,7.709373161423559,0 1 4 6,0.9966714432068583,0.33285567931417015
